ljo_kin_id	assoc_exam_type	성명	name	surname	ancestral_seat	choronym	assoc_exam_year	ljo_2017_id	length
PMu_1584_001001_G1	MU	최세해	崔世海	崔	慶州	慶州 崔	1584		4
PMu_1584_001002_A1	MU	박지정	朴之禎	朴	羅州	羅州 朴	1584		4
PMu_1584_001003_A1	MU	김원량	金元良	金	瑞興	瑞興 金	1584		4
PMu_1584_001003_G1	MU	김만일	金萬鎰	金	瑞興	瑞興 金	1584		4
PMu_1584_001003_G2	MU	김만흠	金萬欽	金	瑞興	瑞興 金	1584		4
PMu_1584_001003_G3	MU	김만종	金萬鍾	金	瑞興	瑞興 金	1584		4
PMu_1584_001004_A1	MU	박연해	朴連海	朴	竹山	竹山 朴	1584		4
PMu_1584_001005_A1	MU	신탁	申鐸	申	平山	平山 申	1584		4
PMu_1584_001006_A1	MU	손창서	孫昌緖	孫	密陽	密陽 孫	1584		4
PMu_1584_001007_A1	MU	장백인	張伯仁	張	昌寧	昌寧 張	1584		4
PMu_1588_025190_A1	MU	민해	閔諧	閔	驪興	驪興 閔	1588		4
PMu_1588_025190_G1	MU	민정홍	閔庭鴻	閔	驪興	驪興 閔	1588	PMu_1577_155014	4
PMu_1588_025191_A1	MU	윤관	尹寬	尹	海南	海南 尹	1588		4
PMu_1588_025192_A1	MU	윤근	尹近	尹	坡平	坡平 尹	1588		4
PMu_1588_025192_G1	MU	윤선민	尹先民	尹	坡平	坡平 尹	1588		4
PMu_1588_025193_A1	MU	채언걸	蔡彦傑	蔡	固城	固城 蔡	1588		4
PMu_1588_025193_G1	MU	채승박	蔡承朴	蔡	固城	固城 蔡	1588	PMu_1584_000873	4
PMu_1588_025193_G2	MU	채계박	蔡繼朴	蔡	固城	固城 蔡	1588		4
PMu_1588_025194_A1	MU	이휘	李徽	李	禮安	禮安 李	1588		4
PMu_1588_025194_G1	MU	이찬원	李纘元	李	禮安	禮安 李	1588		4
PMu_1588_025194_G2	MU	이찬조	李纘祖	李	禮安	禮安 李	1588		4
PMu_1588_025195_A1	MU	이엄	李儼	李	全義	全義 李	1588		4
PMu_1588_025196_A1	MU	장경량	張景良	張	仁同[3]	仁同[3] 張	1588		7
PMu_1588_025196_G1	MU	장세미	張世美	張	仁同[3]	仁同[3] 張	1588		7
PMu_1588_025196_G2	MU	장세보	張世輔	張	仁同[3]	仁同[3] 張	1588		7
PMu_1588_025196_G3	MU	장세훈	張世勳	張	仁同[3]	仁同[3] 張	1588	PS2_1570_005691	7
PMu_1588_025197_A1	MU	이경윤	李景潤	李	全義	全義 李	1588		4
PMu_1588_025198_A1	MU	우사검	禹思儉	禹	丹陽	丹陽 禹	1588		4
PMu_1588_025199_A1	MU	신백	申栢	申	高靈	高靈 申	1588	PS2_1552_004266	4
PMu_1588_025199_G1	MU	신극온	申克溫	申	高靈	高靈 申	1588		4
PMu_1588_025199_G2	MU	신극충	申克冲	申	高靈	高靈 申	1588		4
PMu_1588_025200_A1	MU	정희영	鄭希永	鄭	河東	河東 鄭	1588		4
PMu_1588_025200_G1	MU	정몽열	鄭夢說	鄭	河東	河東 鄭	1588		4
PMu_1588_025201_A1	MU	유희선	柳希先	柳	文化	文化 柳	1588		4
PMu_1588_025202_A1	MU	변열	邊悅	邊	原州	原州 邊	1588		4
PMu_1588_025203_A1	MU	심광보	沈光寶	沈	靑松	靑松 沈	1588		4
PMu_1588_025203_G1	MU	심영	沈鍈	沈	靑松	靑松 沈	1588	PS1_1582_006401	4
PMu_1588_025204_A1	MU	곽해	郭該	郭	善山	善山 郭	1588		4
PMu_1588_025205_A1	MU	민권	閔惓	閔	驪興	驪興 閔	1588		4
PMu_1588_025205_G1	MU	민종빈	閔宗彬	閔	驪興	驪興 閔	1588	PS1_1576_005965	4
PMu_1588_025205_G2	MU	민종량	閔宗亮	閔	驪興	驪興 閔	1588		4
PMu_1588_025205_G3	MU	민종각	閔宗慤	閔	驪興	驪興 閔	1588		4
PMu_1588_025205_G4	MU	민종서	閔宗恕	閔	驪興	驪興 閔	1588		4
PMu_1588_025206_A1	MU	정홍악	鄭弘嶽	鄭	晉陽	晉陽 鄭	1588		4
PMu_1588_025206_G1	MU	정광보	鄭光輔	鄭	晉陽	晉陽 鄭	1588		4
PMu_1588_025207_A1	MU	양사공	梁思恭	梁	南原	南原 梁	1588		4
PMu_1588_025208_A1	MU	윤팽량	尹彭良	尹	豊德	豊德 尹	1588		4
PMu_1588_025209_A1	MU	박재	朴宰	朴	羅州	羅州 朴	1588		4
PMu_1588_025210_A1	MU	여옥	呂沃	呂	咸陽	咸陽 呂	1588		4
PMu_1588_025211_A1	MU	송필형	宋弼衡	宋	南陽	南陽 宋	1588		4
PMu_1588_025211_G1	MU	송해	宋邂	宋	南陽	南陽 宋	1588		4
PMu_1588_025211_G2	MU	송환	宋還	宋	南陽	南陽 宋	1588		4
PMu_1588_025211_G3	MU	송운	宋運	宋	南陽	南陽 宋	1588		4
PMu_1588_025212_A1	MU	이유인	李由仁	李	全州	全州 李	1588		4
PMu_1588_025213_A1	MU	방헌침	方獻忱	方	溫陽	溫陽 方	1588		4
PMu_1588_025214_A1	MU	한수창	韓壽昌	韓	淸州	淸州 韓	1588		4
PMu_1588_025214_G1	MU	한희	韓禧	韓	淸州	淸州 韓	1588		4
PMu_1588_025215_A1	MU	이준헌	李遵憲	李	羽溪	羽溪 李	1588		4
PMu_1588_025215_G1	MU	이귀남	李貴男	李	羽溪	羽溪 李	1588		4
PMu_1588_025216_A1	MU	김충로	金忠老	金	善山	善山 金	1588		4
PMu_1588_025217_A1	MU	이권	李權	李	全州	全州 李	1588		4
PMu_1588_025217_G1	MU	이억경	李億慶	李	全州	全州 李	1588		4
PMu_1589_000018_A1	MU	원상	元祥	元	原州	原州 元	1589		4
PMu_1589_000018_G1	MU	원충례	元忠禮	元	原州	原州 元	1589		4
PMu_1589_000019_A1	MU	변국간	卞國幹	卞	草溪	草溪 卞	1589		4
PMu_1589_000019_G1	MU	변홍달	卞弘達	卞	草溪	草溪 卞	1589	PMu_1589_000019	4
PMu_1589_000020_A1	MU	변응몽	卞應夢	卞	草溪	草溪 卞	1589		4
PMu_1589_000020_G1	MU	변희눌	卞希訥	卞	草溪	草溪 卞	1589		4
PMu_1589_000020_G2	MU	변희심	卞希諶	卞	草溪	草溪 卞	1589		4
PMu_1589_000020_G3	MU	변희역	卞希譯	卞	草溪	草溪 卞	1589		4
PMu_1589_000020_G4	MU	변희겸	卞希謙	卞	草溪	草溪 卞	1589		4
PMu_1589_000020_G5	MU	변희순	卞希諄	卞	草溪	草溪 卞	1589		4
PMu_1589_000021_A1	MU	권세인	權世仁	權	安東	安東 權	1589		4
PMu_1589_000022_A1	MU	이유근	李惟謹	李	咸平	咸平 李	1589		4
PMu_1589_000023_A1	MU	위창길	魏昌吉	魏	長興	長興 魏	1589		4
PMu_1589_000024_A1	MU	이순명	李舜命	李	全州	全州 李	1589		4
PMu_1589_000024_G1	MU	이조년	李兆年	李	全州	全州 李	1589		4
PMu_1589_000024_G2	MU	이조수	李兆壽	李	全州	全州 李	1589		4
PMu_1589_000024_G3	MU	이조신	李兆信	李	全州	全州 李	1589		4
PMu_1589_000025_A1	MU	박근	朴近	朴	竹山	竹山 朴	1589		4
PMu_1589_000025_G1	MU	박영현	朴英賢	朴	竹山	竹山 朴	1589		4
PMu_1589_000025_G2	MU	박제현	朴濟賢	朴	竹山	竹山 朴	1589		4
PMu_1589_000026_A1	MU	김무극	金無極	金	商山	商山 金	1589		4
PMu_1589_000027_A1	MU	도응당	都應唐	都	星州	星州 都	1589		4
PMu_1589_000027_G1	MU	도계순	都繼舜	都	星州	星州 都	1589		4
PMu_1589_000028_A1	MU	현기	玄琦	玄	星州	星州 玄	1589		4
PMu_1589_000028_G1	MU	현덕량	玄德良	玄	星州	星州 玄	1589		4
PMu_1589_000028_G2	MU	현덕린	玄德麟	玄	星州	星州 玄	1589		4
PMu_1589_000028_G3	MU	현덕옹	玄德顒	玄	星州	星州 玄	1589		4
PMu_1589_000029_A1	MU	신섭	申磼	申	平山	平山 申	1589		4
PMu_1589_000029_G1	MU	신경희	申景禧	申	平山	平山 申	1589	PS1_1582_006424	4
PMu_1589_000030_A1	MU	김안성	金安性	金	光山	光山 金	1589		4
PMu_1589_000031_A1	MU	정서	鄭序	鄭	晉陽	晉陽 鄭	1589		4
PMu_1589_000031_G1	MU	정유례	鄭有禮	鄭	晉陽	晉陽 鄭	1589		4
PMu_1589_000032_A1	MU	임창서	任彰瑞	任	豊川	豊川 任	1589		4
PMu_1589_000032_G1	MU	임정욱	任廷彧	任	豊川	豊川 任	1589		4
PMu_1589_000033_A1	MU	백광미	白光美	白	海美	海美 白	1589		4
PMu_1589_000033_G1	MU	백홍남	白鴻南	白	海美	海美 白	1589		4
PMu_1589_000034_A1	MU	임추	林樞	林	平澤	平澤 林	1589		4
PMu_1589_000034_G1	MU	임충간	林忠幹	林	平澤	平澤 林	1589		4
PMu_1589_000035_A1	MU	이욱	李旭	李	原州[舊]	原州[舊] 李	1589		7
PMu_1589_000035_G1	MU	이응남	李應男	李	原州[舊]	原州[舊] 李	1589	PMu_1583_000344	7
PMu_1589_000036_A1	MU	이운	李雲	李	咸平	咸平 李	1589		4
PMu_1589_000037_A1	MU	이형	李衡	李	高靈	高靈 李	1589		4
PMu_1589_000038_A1	MU	노열	盧說	盧	光州	光州 盧	1589		4
PMu_1589_000038_G1	MU	노세언	盧世彦	盧	光州	光州 盧	1589		4
PMu_1589_000038_G2	MU	노세훈	盧世勳	盧	光州	光州 盧	1589		4
PMu_1589_000039_A1	MU	신중황	申仲潢	申	高靈	高靈 申	1589		4
PMu_1589_000039_G1	MU	신운	申澐	申	高靈	高靈 申	1589	PMu_1583_000693	4
PMu_1589_000040_A1	MU	이덕택	李德澤	李	原州[舊]	原州[舊] 李	1589		7
PMu_1589_000041_A1	MU	안순언	安純彦	安	竹山[舊]	竹山[舊] 安	1589		7
PMu_1589_000041_G1	MU	안현기	安顯奇	安	竹山[舊]	竹山[舊] 安	1589		7
PMu_1589_000041_G2	MU	안계기	安啓奇	安	竹山[舊]	竹山[舊] 安	1589	PS2_1588_006928	7
PMu_1589_000042_A1	MU	김훈	金壎	金	順天	順天 金	1589		4
PMu_1589_000042_G1	MU	김여흘	金汝屹	金	順天	順天 金	1589		4
PMu_1589_000042_G2	MU	김여물	金汝岉	金	順天	順天 金	1589	PMn_1577_003953	4
PMu_1589_000043_A1	MU	박감	朴堪	朴	務安	務安 朴	1589		4
PMu_1589_000043_G1	MU	박인봉	朴仁鳳	朴	務安	務安 朴	1589		4
PMu_1589_000044_A1	MU	최기운	崔起雲	崔	全州	全州 崔	1589		4
PMu_1589_000044_G1	MU	최린	崔麟	崔	全州	全州 崔	1589		4
PMu_1591_025218_A1	MU	김만수	金萬壽	金			1591		0
PMu_1591_025219_A1	MU	이사관	李思寬	李			1591		0
PMu_1591_025220_A1	MU	김복간	金福幹	金			1591		0
PMu_1591_025221_A1	MU	이욱	李旭	李			1591		0
PMu_1591_025222_A1	MU	곽함	郭諴	郭			1591		0
PMu_1591_025223_A1	MU	변기	卞騏	卞			1591		0
PMu_1591_025224_A1	MU	권욱	權郁	權			1591		0
PMu_1591_025225_A1	MU	김희눌	金希訥	金			1591		0
PMu_1591_025226_A1	MU	권승	權昇	權			1591		0
PMu_1591_025227_A1	MU	오복량	吳福良	吳	興陽	興陽 吳	1591		4
PMu_1591_025228_A1	MU	유대숙	兪大俶	兪			1591		0
PMu_1591_025229_A1	MU	하여즙	河汝楫	河			1591		0
PMu_1591_025230_A1	MU	손윤선	孫胤善	孫	平海	平海 孫	1591		4
PMu_1591_025230_G1	MU	손경희	孫景禧	孫	平海	平海 孫	1591		4
PMu_1591_025231_A1	MU	권함	權諴	權			1591		0
PMu_1591_025232_A1	MU	민수진	閔秀震	閔	驪興	驪興 閔	1591		4
PMu_1591_025233_A1	MU	이몽정	李夢禎	李	咸平	咸平 李	1591		4
PMu_1591_025234_A1	MU	김덕량	金德亮	金			1591		0
PMu_1591_025235_A1	MU	심종수	沈宗壽	沈			1591		0
PMu_1591_025236_A1	MU	조경상	趙景祥	趙			1591		0
PMu_1591_025237_A1	MU	박영진	朴英璡	朴			1591		0
PMu_1591_025238_A1	MU	한윤광	韓胤光	韓			1591		0
PMu_1591_025239_A1	MU	백호	白豪	白			1591		0
PMu_1591_025240_A1	MU	소준	蘇濬	蘇			1591		0
PMu_1591_025241_A1	MU	김공거	金公擧	金			1591		0
PMu_1591_025242_A1	MU	김극희	金克熙	金			1591		0
PMu_1591_025243_A1	MU	안종도	安宗道	安	順興	順興 安	1591	PMn_1555_003423	4
PMu_1591_025244_A1	MU	김계생	金繼生	金			1591		0
PMu_1591_025245_A1	MU	박만방	朴萬邦	朴			1591		0
PMu_1591_025246_A1	MU	이응선	李應善	李			1591		0
PMu_1591_025247_A1	MU	임력	林櫟	林			1591		0
PMu_1591_025248_A1	MU	전경원	全慶遠	全	全州	全州 全	1591		4
PMu_1591_025249_A1	MU	봉원종	奉元宗	奉			1591		0
PMu_1591_025250_A1	MU	유국현	柳國鉉	柳			1591		0
PMu_1591_025251_A1	MU	민흥원	閔興元	閔	驪興	驪興 閔	1591		4
PMu_1591_025252_A1	MU	김호	金昊	金			1591		0
PMu_1591_025253_A1	MU	유연	柳堧	柳			1591		0
PMu_1591_025254_A1	MU	제인필	諸仁弼	諸			1591		0
PMu_1591_025255_A1	MU	강안정	姜安鼎	姜			1591		0
PMu_1591_025256_A1	MU	이몽정	李夢禎	李	咸平	咸平 李	1591		4
PMu_1591_025256_G1	MU	이광선	李光先	李	咸平	咸平 李	1591	PMu_1591_025233	4
PMu_1591_025257_A1	MU	이세준	李世俊	李			1591		0
PMu_1591_025258_A1	MU	권안세	權安世	權	安東	安東 權	1591		4
PMu_1591_025259_A1	MU	이손	李遜	李			1591		0
PMu_1591_025260_A1	MU	신전	辛銓	辛			1591		0
PMu_1591_025261_A1	MU	오사겸	吳士謙	吳			1591		0
PMu_1591_025262_A1	MU	김분	金汾	金			1591		0
PMu_1591_025263_A1	MU	김세기	金世麒	金			1591		0
PMu_1591_025264_A1	MU	이옥	李沃	李			1591		0
PMu_1591_025265_A1	MU	엄순의	嚴舜義	嚴			1591		0
PMu_1591_025266_A1	MU	김팽년	金彭年	金			1591		0
PMu_1591_025267_A1	MU	정련종	鄭連宗	鄭			1591		0
PMu_1591_025268_A1	MU	조응각	趙應角	趙			1591		0
PMu_1591_025269_A1	MU	최권	崔權	崔			1591		0
PMu_1591_025270_A1	MU	이정	李艇	李	全義	全義 李	1591		4
PMu_1591_025271_A1	MU	성홍	成洪	成			1591		0
PMu_1591_025272_A1	MU	이봉수	李鳳壽	李			1591		0
PMu_1591_025273_A1	MU	신용해	申容海	申			1591		0
PMu_1591_025274_A1	MU	김선광	金先光	金			1591		0
PMu_1591_025275_A1	MU	김정석	金廷碩	金			1591		0
PMu_1591_025276_A1	MU	박언충	朴彦忠	朴			1591		0
PMu_1591_025277_A1	MU	신상	辛祥	辛			1591		0
PMu_1591_025278_A1	MU	윤형록	尹衡祿	尹			1591		0
PMu_1591_025279_A1	MU	이안국	李安國	李	廣州	廣州 李	1591		4
PMu_1591_025280_A1	MU	송대수	宋大壽	宋			1591		0
PMu_1591_025281_A1	MU	김무극	金無極	金			1591		0
PMu_1591_025282_A1	MU	이공좌	李公佐	李			1591		0
PMu_1591_025283_A1	MU	홍지	洪祉	洪			1591		0
PMu_1591_025284_A1	MU	유덕용	柳德容	柳			1591		0
PMu_1591_025285_A1	MU	한효조	韓孝祖	韓			1591		0
PMu_1591_025286_A1	MU	김교	金較	金			1591		0
PMu_1591_025287_A1	MU	이삼홍	李三弘	李			1591		0
PMu_1591_025288_A1	MU	이팽명	李彭命	李			1591		0
PMu_1591_025289_A1	MU	강옥상	姜玉祥	姜			1591		0
PMu_1591_025290_A1	MU	소유	蘇游	蘇			1591		0
PMu_1591_025291_A1	MU	이순성	李舜誠	李			1591		0
PMu_1591_025292_A1	MU	권순	權舜	權			1591		0
PMu_1591_025293_A1	MU	김진	金珍	金			1591		0
PMu_1591_025294_A1	MU	김위	金衛	金	光山	光山 金	1591		4
PMu_1591_025295_A1	MU	신충달	申忠達	申			1591		0
PMu_1591_025296_A1	MU	단수견	段壽堅	段			1591		0
PMu_1591_025297_A1	MU	이곤	李鯤	李			1591		0
PMu_1591_025298_A1	MU	오선충	吳善忠	吳			1591		0
PMu_1591_025299_A1	MU	강수겸	姜守謙	姜			1591		0
PMu_1591_025300_A1	MU	장두	張斗	張			1591		0
PMu_1591_025301_A1	MU	이옹	李蓊	李			1591		0
PMu_1591_025302_A1	MU	황희걸	黃希傑	黃			1591		0
PMu_1591_025303_A1	MU	전탁	田倬	田			1591		0
PMu_1591_025304_A1	MU	이금	李嶔	李			1591		0
PMu_1591_025305_A1	MU	홍응연	洪應淵	洪			1591		0
PMu_1591_025306_A1	MU	이윤신	李潤身	李			1591		0
PMu_1591_025307_A1	MU	박배	朴培	朴			1591		0
PMu_1591_025308_A1	MU	유정	柳汀	柳			1591		0
PMu_1591_025309_A1	MU	황의	黃意	黃			1591		0
PMu_1591_025310_A1	MU	이수명	李壽命	李			1591		0
PMu_1591_025311_A1	MU	박빈	朴彬	朴			1591		0
PMu_1591_025312_A1	MU	한기	韓記	韓			1591		0
PMu_1591_025313_A1	MU	김형룡	金亨龍	金			1591		0
PMu_1591_025315_A1	MU	이조민	李肇敏	李	龍仁	龍仁 李	1591		4
PMu_1591_025316_A1	MU	계근	桂勤	桂			1591		0
PMu_1591_025317_A1	MU	최진척	崔震惕	崔			1591		0
PMu_1591_025318_A1	MU	임세붕	林世鵬	林			1591		0
PMu_1591_025319_A1	MU	조명원	曺明遠	曺			1591		0
PMu_1591_025320_A1	MU	임희수	林希壽	林			1591		0
PMu_1591_025321_A1	MU	손인갑	孫仁甲	孫	密陽	密陽 孫	1591	PMu_1570_000221	4
PMu_1591_025322_A1	MU	원전	元㙉	元	原州	原州 元	1591		4
PMu_1591_025323_A1	MU	정연	丁淵	丁			1591		0
PMu_1591_025324_A1	MU	신제현	愼齊賢	愼	居昌	居昌 愼	1591		4
PMu_1591_025325_A1	MU	이정간	李貞幹	李			1591		0
PMu_1591_025326_A1	MU	호인수	扈仁壽	扈			1591		0
PMu_1591_025327_A1	MU	김광진	金光震	金			1591		0
PMu_1591_025328_A1	MU	이지시	李之詩	李			1591		0
PMu_1591_025329_A1	MU	유경천	柳擎天	柳			1591		0
PMu_1591_025330_A1	MU	신작	辛碏	辛			1591		0
PMu_1591_025331_A1	MU	서걸	徐傑	徐			1591		0
PMu_1591_025332_A1	MU	이영실	李榮實	李			1591		0
PMu_1591_025333_A1	MU	김진	金震	金			1591		0
PMu_1591_025334_A1	MU	허잠	許潛	許			1591		0
PMu_1591_025335_A1	MU	윤권	尹勌	尹			1591		0
PMu_1591_025336_A1	MU	나사침	羅士忱	羅			1591		0
PMu_1591_025337_A1	MU	박몽열	朴夢說	朴			1591		0
PMu_1591_025338_A1	MU	최개정	崔凱貞	崔			1591		0
PMu_1591_025339_A1	MU	어운흡	魚雲洽	魚			1591		0
PMu_1591_025340_A1	MU	박옥	朴玉	朴			1591		0
PMu_1591_025341_A1	MU	박중진	朴仲璡	朴			1591		0
PMu_1591_025342_A1	MU	김덕우	金德佑	金			1591		0
PMu_1591_025343_A1	MU	이국량	李國樑	李			1591		0
PMu_1591_025344_A1	MU	김령	金玲	金			1591		0
PMu_1591_025345_A1	MU	송인	宋仁	宋	南陽	南陽 宋	1591		4
PMu_1591_025345_G1	MU	송덕기	宋德驥	宋	南陽	南陽 宋	1591	PMu_1583_000476	4
PMu_1591_025346_A1	MU	김옥	金沃	金			1591		0
PMu_1591_025347_A1	MU	이승복	李承福	李			1591		0
PMu_1591_025348_A1	MU	민황	閔滉	閔	驪興	驪興 閔	1591		4
PMu_1591_025349_A1	MU	민종청	閔宗淸	閔			1591		0
PMu_1591_025350_A1	MU	이유양	李有揚	李			1591		0
PMu_1591_025351_A1	MU	이신로	李信老	李			1591		0
PMu_1591_025352_A1	MU	김기성	金起聲	金			1591		0
PMu_1591_025353_A1	MU	남덕룡	南德龍	南			1591		0
PMu_1591_025354_A1	MU	박주형	朴柱亨	朴			1591		0
PMu_1591_025355_A1	MU	박대신	朴大信	朴			1591		0
PMu_1591_025356_A1	MU	정돈복	鄭敦復	鄭	東萊	東萊 鄭	1591	PMu_1567_025026	4
PMu_1591_025357_A1	MU	곽안방	郭安邦	郭			1591		0
PMu_1591_025358_A1	MU	최세웅	崔世雄	崔			1591		0
PMu_1591_025359_A1	MU	권도	權度	權			1591		0
PMu_1591_025360_A1	MU	조검	趙儉	趙			1591		0
PMu_1591_025361_A1	MU	이선장	李善長	李			1591		0
PMu_1591_025362_A1	MU	소전	蘇澱	蘇			1591		0
PMu_1591_025363_A1	MU	김옥견	金玉堅	金			1591		0
PMu_1591_025364_A1	MU	이세륜	李世倫	李			1591		0
PMu_1591_025365_A1	MU	유홍서	劉弘緖	劉			1591		0
PMu_1591_025366_A1	MU	이봉수	李鳳壽	李			1591		0
PMu_1591_025367_A1	MU	한유	韓裕	韓			1591		0
PMu_1591_025368_A1	MU	지응규	池應奎	池			1591		0
PMu_1591_025369_A1	MU	황윤침	黃允琛	黃			1591		0
PMu_1591_025370_A1	MU	이호선	李好善	李			1591		0
PMu_1591_025371_A1	MU	전순우	全舜祐	全			1591		0
PMu_1591_025372_A1	MU	유한원	劉漢元	劉			1591		0
PMu_1591_025373_A1	MU	윤사헌	尹士憲	尹			1591		0
PMu_1591_025374_A1	MU	허빈	許彬	許			1591		0
PMu_1591_025375_A1	MU	이천수	李千壽	李			1591		0
PMu_1591_025376_A1	MU	장욱	張昱	張			1591		0
PMu_1591_025377_A1	MU	박원량	朴元良	朴			1591		0
PMu_1591_025378_A1	MU	김세복	金世福	金			1591		0
PMu_1591_025379_A1	MU	이충언	李忠彦	李			1591		0
PMu_1591_025380_A1	MU	유담	柳淡	柳			1591		0
PMu_1591_025381_A1	MU	권중절	權中節	權			1591		0
PMu_1591_025382_A1	MU	유개	柳漑	柳			1591		0
PMu_1591_025383_A1	MU	오사겸	吳士謙	吳			1591		0
PMu_1591_025384_A1	MU	김교년	金喬年	金			1591		0
PMu_1591_025385_A1	MU	최몽득	崔夢得	崔			1591		0
PMu_1591_025386_A1	MU	조경복	趙景福	趙			1591		0
PMu_1591_025387_A1	MU	김광건	金光健	金			1591		0
PMu_1591_025388_A1	MU	박기준	朴麒俊	朴			1591		0
PMu_1591_025389_A1	MU	민호	閔瑚	閔	驪興	驪興 閔	1591		4
PMu_1591_025390_A1	MU	이송년	李松年	李			1591		0
PMu_1591_025391_A1	MU	황시	黃始	黃			1591		0
PMu_1591_025392_A1	MU	유기	柳淇	柳			1591		0
PMu_1591_025393_A1	MU	강순	姜淳	姜			1591		0
PMu_1591_025394_A1	MU	조충량	趙忠良	趙			1591		0
PMu_1591_025395_A1	MU	김언용	金彦鎔	金			1591		0
PMu_1591_025396_A1	MU	김복	金復	金			1591		0
PMu_1591_025397_A1	MU	유희진	柳希津	柳	文化	文化 柳	1591		4
PMu_1591_025398_A1	MU	이기령	李麒齡	李			1591		0
PMu_1591_025399_A1	MU	유광복	柳光福	柳			1591		0
PMu_1591_025400_A1	MU	민복흥	閔復興	閔	驪興	驪興 閔	1591		4
PMu_1591_025401_A1	MU	허선	許瑄	許			1591		0
PMu_1591_025402_A1	MU	목전	睦詮	睦	泗川	泗川 睦	1591		4
PMu_1591_025403_A1	MU	홍덕신	洪德新	洪			1591		0
PMu_1591_025404_A1	MU	최홍	崔泓	崔			1591		0
PMu_1591_025405_A1	MU	윤사온	尹思溫	尹			1591		0
PMu_1591_025406_A1	MU	이현룡	李見龍	李			1591		0
PMu_1591_025407_A1	MU	정발	鄭潑	鄭			1591		0
PMu_1591_025408_A1	MU	조계수	趙繼壽	趙			1591		0
PMu_1591_025409_A1	MU	강효준	姜孝俊	姜			1591		0
PMu_1591_025410_A1	MU	장한	張翰	張			1591		0
PMu_1591_025411_A1	MU	이종장	李宗張	李			1591		0
PMu_1591_025412_A1	MU	이영침	李永琛	李			1591		0
PMu_1591_025413_A1	MU	김문	金雯	金			1591		0
PMu_1591_025414_A1	MU	하응겸	河應謙	河			1591		0
PMu_1591_025415_A1	MU	강윤	康允	康			1591		0
PMu_1591_025416_A1	MU	강극량	姜克良	姜			1591		0
PMu_1591_025417_A1	MU	유방	柳滂	柳			1591		0
PMu_1591_025418_A1	MU	최윤선	崔潤善	崔			1591		0
PMu_1591_025419_A1	MU	이종각	李宗角	李			1591		0
PMu_1591_025420_A1	MU	박겸	朴謙	朴			1591		0
PMu_1591_025421_A1	MU	장렬	張洌	張			1591		0
PMu_1591_025422_A1	MU	안징	安澄	安			1591		0
PMu_1591_025423_A1	MU	오충영	吳忠榮	吳			1591		0
PMu_1591_025424_A1	MU	변희숙	卞希璹	卞	草溪	草溪 卞	1591		4
PMu_1591_025425_A1	MU	김응준	金應俊	金			1591		0
PMu_1591_025426_A1	MU	김팽우	金彭祐	金			1591		0
PMu_1591_025427_A1	MU	최응진	崔應辰	崔			1591		0
PMu_1591_025428_A1	MU	이린상	李麟祥	李			1591		0
PMu_1591_025429_A1	MU	정연	鄭淵	鄭			1591		0
PMu_1591_025430_A1	MU	유자기	柳自起	柳			1591		0
PMu_1591_025431_A1	MU	장응화	張應華	張			1591		0
PMu_1591_025432_A1	MU	차득보	車得輔	車			1591		0
PMu_1591_025433_A1	MU	문태수	文駘壽	文			1591		0
PMu_1591_025434_A1	MU	유효찬	柳孝纘	柳			1591		0
PMu_1591_025435_A1	MU	조백년	曺百年	曺			1591		0
PMu_1591_025436_A1	MU	김억령	金億齡	金			1591		0
PMu_1591_025437_A1	MU	박민	朴慜	朴			1591		0
PMu_1591_025438_A1	MU	임정	林挺	林			1591		0
PMu_1591_025439_A1	MU	이덕붕	李德鵬	李			1591		0
PMu_1591_025440_A1	MU	최종옥	崔宗沃	崔	慶州	慶州 崔	1591		4
PMu_1591_025441_A1	MU	양경운	楊景雲	楊			1591		0
PMu_1591_025442_A1	MU	정한	丁漢	丁			1591		0
PMu_1591_025443_A1	MU	김정신	金鼎新	金			1591		0
PMu_1591_025444_A1	MU	전세웅	全世雄	全			1591		0
PMu_1591_025445_A1	MU	남종	南嵸	南			1591		0
PMu_1591_025446_A1	MU	최천보	崔天寶	崔			1591		0
PMu_1591_025447_A1	MU	김광희	金光喜	金			1591		0
