id	title	name	birthyear	deathyear	choronym
ITKC_MI_1103A	만취정유고(晩翠亭遺稿)	박영석(朴永錫)	1735년(영조 11)	1801년(순조 1)	전주(全州)
ITKC_MI_1104A	탁계집(濯溪集)	김상진(金相進)	1736년(영조 12)	1811년(순조 11)	금릉(金陵)
ITKC_MI_1105A	검암산인시집(儉巖山人詩集)	범경문(范慶文)	1738년(영조 14)	1801년(순조 1)	금성(錦城)
ITKC_MI_1106A	덕봉집(德峯集)	이진택(李鎭宅)	1738년(영조 14)	1805년(순조 5)	경주(慶州)
ITKC_MI_1107A	구와집(龜窩集)	김굉(金㙆)	1739년(영조 15)	1816년(순조 16)	의성(義城)
ITKC_MI_1108A	두와집(蠹窩集)	최흥벽(崔興璧)	1739년(영조 15)	1812년(순조 12)	경주(慶州)
ITKC_MI_1109A	구암집(懼庵集)	이수인(李樹仁)	1739년(영조 15)	1822년(순조 22)	청안(淸安)
ITKC_MI_1110A	면암집(俛庵集)	이우(李㙖)	1739년(영조 15)	1810년(순조 10)	한산(韓山)
ITKC_MI_1111A	가정유고(柯汀遺稿)	조진관(趙鎭寬)	1739년(영조 15)	1808년(순조 8)	풍양(豐壤)
ITKC_MI_1112A	치서집(菑墅集)	한경의(韓敬儀)	1739년(영조 15)	1821년(순조 21)	청주(淸州)
ITKC_MI_1113A	학림집(鶴林集)	권방(權訪)	1740년(영조 16)	1808년(순조 8)	안동(安東)
ITKC_MI_1114A	지애집(芝厓集)	정위(鄭煒)	1740년(영조 16)	1811년(순조 11)	청주(淸州)
ITKC_MI_1115A	전암집(典庵集)	강정환(姜鼎煥)	1741년(영조 17)	1816년(순조 16)	진주(晉州)
ITKC_MI_1116A	가암유고(可庵遺稿)	김귀주(金龜柱)	1740년(영조 16)	1786년(정조 10)	경주(慶州)
ITKC_MI_1117A	안와유고(安窩遺稿)	홍낙인(洪樂仁)	1729년(영조 5)	1777년(정조 1)	풍산(豐山)
ITKC_MI_1118A	제암집(濟庵集)	김종섭(金宗燮)	1743년(영조 19)	1791년(정조 15)	안동(安東)
ITKC_MI_1119A	우원집(尤園集)	이정국(李楨國)	1743년(영조 19)	1807년(순조 7)	예안(禮安)
ITKC_MI_1120A	손재집(損齋集)	남한조(南漢朝)	1744년(영조 20)	1809년(순조 9)	의령(宜寧)
ITKC_MI_1121A	호곡집(壺谷集)	유범휴(柳範休)	1744년(영조 20)	1823년(순조 23)	전주(全州)
ITKC_MI_1122A	사헌집(思軒集)	정내성(鄭來成)	1744년(영조 20)	1835년(헌종 1)	청주(淸州)
ITKC_MI_1123A	태호집(太湖集)	홍원섭(洪元燮)	1744년(영조 20)	1807년(순조 7)	남양(南陽)
ITKC_MI_1124A	정와집(貞窩集)	황용한(黃龍漢)	1744년(영조 20)	1818년(순조 18)	창원(昌原)
ITKC_MI_1125A	구암집(龜巖集)	이원배(李元培)	1745년(영조 21)	1802년(순조 2)	공주(公州)
ITKC_MI_1126A	화천집(華泉集)	이채(李采)	1745년(영조 21)	1820년(순조 20)	우봉(牛峯)
ITKC_MI_1127A	치암집(癡庵集)	남경희(南景羲)	1748년(영조 24)	1812년(순조 12)	영양(英陽)
ITKC_MI_1128A	박옹시초(泊翁詩鈔)	이명오(李明五)	1750년(영조 26)	1836년(헌종 2)	전주(全州)
ITKC_MI_1129A	열암집(悅菴集)	하시찬(夏時贊)	1750년(영조 26)	1828년(순조 28)	달성(達城)
ITKC_MI_1130A	화산집(華山集)	정규한(鄭奎漢)	1751년(영조 27)	1824년(순조 24)	장기(長鬐)
ITKC_MI_1131A	광뢰집(廣瀨集)	이야순(李野淳)	1755년(영조 31)	1831년(순조 31)	진성(眞城)
ITKC_MI_1132A	눌암집(訥菴集)	박지서(朴旨瑞)	1754년(영조 30)	1819년(순조 19)	태안(泰安)
ITKC_MI_1133A	궁오집(窮悟集)	임천상(任天常)	1754년(영조 30)	1822년(순조 22)	풍천(豐川)
ITKC_MI_1134A	근와집(近窩集)	유식(柳栻)	1755년(영조 31)	1822년(순조 22)	진주(晉州)
ITKC_MI_1135A	족수당집(足睡堂集)	홍인모(洪仁謨)	1755년(영조 31)	1812년(순조 12)	풍산(豐山)
ITKC_MI_1136A	일엄유고(一广遺稿)	김상일(金相日)	1756년(영조 32)	1822년(순조 22)	광산(光山)
ITKC_MI_1137A	산목헌집(山木軒集)	김희순(金羲淳)	1757년(영조 33)	1821년(순조 21)	안동(安東)
ITKC_MI_1138A	신야집(新野集)	이인행(李仁行)	1758년(영조 34)	1833년(순조 33)	진성(眞城)
ITKC_MI_1139A	현와집(弦窩集)	윤동야(尹東野)	1757년(영조 33)	1827년(순조 27)	파평(坡平)
ITKC_MI_1140A	학포헌집(學圃軒集)	서경창(徐慶昌)	1758년(영조 34)	미상	전주(全州)
ITKC_MI_1141A	괴담유고(槐潭遺稿)	배상열(裵相說)	1759년(영조 35)	1789년(정조 13)	흥해(興海)
ITKC_MI_1142A	갈천집(葛川集)	김희주(金熙周)	1760년(영조 36)	1830년(순조 30)	의성(義城)
ITKC_MI_1143A	성재집(誠齋集)	남한호(南漢皜)	1760년(영조 36)	1821년(순조 21)	의령(宜寧)
ITKC_MI_1144A	도계유고(陶溪遺稿)	윤홍규(尹弘圭)	1760년(영조 36)	1826년(순조 26)	파평(坡平)
ITKC_MI_1145A	좌소산인집(左蘇山人集)	서유본(徐有本)	1762년(영조 38)	1822년(순조 22)	대구(大邱)
ITKC_MI_1146A	강고집(江皐集)	유심춘(柳尋春)	1762년(영조 38)	1834년(순조 34)	풍산(豐山)
ITKC_MI_1147A	수재유고(壽齋遺稿)	이곤수(李崑秀)	1762년(영조 38)	1787년(정조 11)	연안(延安)
ITKC_MI_1148A	질암집(質菴集)	최벽(崔璧)	1762년(영조 38)	1813년(순조 13)	경주(慶州)
ITKC_MI_1149A	학서집(鶴棲集)	유태좌(柳台佐)	1763년(영조 39)	1837년(헌종 3)	풍산(豐山)
ITKC_MI_1150A	일포집(逸圃集)	박시원(朴時源)	1764년(영조 40)	1842년(헌종 8)	반남(潘南)
ITKC_MI_1151A	해은유고(海隱遺稿)	강필효(姜必孝)	1764년(영조 40)	1848년(헌종 14)	진주(晉州)
ITKC_MI_1152A	수와집(守窩集)	백경해(白慶楷)	1765년(영조 41)	1842년(헌종 8)	수원(水原)
ITKC_MI_1153A	돈암집(敦巖集)	박종경(朴宗慶)	1765년(영조 41)	1817년(순조 17)	반남(潘南)
ITKC_MI_1154A	눌와집(訥窩集)	이약열(李若烈)	1765년(영조 41)	1836년(헌종 2)	성주(星州)
ITKC_MI_1155A	냉천유고(冷泉遺稿)	박종여(朴宗輿)	1766년(영조 42)	1815년(순조 15)	반남(潘南)
ITKC_MI_1156A	백하집(白下集)	황반로(黃磻老)	1766년(영조 42)	1840년(헌종 6)	장수(長水)
ITKC_MI_1157A	송월만록(松月漫錄)	임득명(林得明)	1767년(영조 43)	1822년(순조 22)	회진(會津)
ITKC_MI_1158A	삼명시집(三溟詩集)	강준흠(姜浚欽)	1768년(영조 44)	1833년(순조 33)	진주(晉州)
ITKC_MI_1159A	대야집(大埜集)	유건휴(柳健休)	1768년(영조 44)	1834년(순조 34)	전주(全州)
ITKC_MI_1160A	수계집(修溪集)	이승배(李升培)	1768년(영조 44)	1834년(순조 34)	흥양(興陽)
ITKC_MI_1161A	운곡집(雲谷集)	이희발(李羲發)	1768년(영조 44)	1850년(철종 1)	영천(永川)
ITKC_MI_1162A	중암고(重菴稿)	강이천(姜彝天)	1769년(영조 45)	1801년(순조 1)	진주(晉州)
ITKC_MI_1163A	정일당유고(靜一堂遺稿)	강지덕(姜至德)	1772년(영조 48)	1832년(순조 32)	진주(晉州)
ITKC_MI_1164A	난국재집(蘭菊齋集)	이예환(李禮煥)	1772년(영조 48)	1837년(헌종 3)	경주(慶州)
ITKC_MI_1165A	문산집(文山集)	이재의(李載毅)	1772년(영조 48)	1839년(헌종 5)	전주(全州)
ITKC_MI_1166A	호고와집(好古窩集)	유휘문(柳徽文)	1773년(영조 49)	1832년(순조 32)	전주(全州)
ITKC_MI_1167A	관암전서(冠巖全書)	홍경모(洪敬謨)	1774년(영조 50)	1851년(철종 2)	풍산(豐山)
ITKC_MI_1168A	송서집(松西集)	강운(姜橒)	1773년(영조 49)	1834년(순조 34)	진주(晉州)
ITKC_MI_1169A	초암전집(初庵全集)	김헌기(金憲基)	1774년(영조 50)	1842년(헌종 8)	웅천(熊川)
ITKC_MI_1170A	소암집(所菴集)	이병원(李秉遠)	1774년(영조 50)	1840년(헌종 6)	한산(韓山)
ITKC_MI_1171A	제암집(制庵集)	정상리(鄭象履)	1774년(영조 50)	1848년(헌종 14)	진주(晉州)
ITKC_MI_1172A	몽관시고(夢觀詩稿)	이정주(李廷柱)	1778년(정조 2)	1853년(철종 4)	우봉(牛峯)
ITKC_MI_1173A	활수옹유고(活水翁遺稿)	윤대순(尹大淳)	1779년(정조 3)	1865년(고종 2)	파평(坡平)
ITKC_MI_1174A	경암집(敬菴集)	이한응(李漢膺)	1778년(정조 2)	1864년(고종 1)	진보(眞寶)
ITKC_MI_1175A	중산재집(重山齋集)	이지수(李趾秀)	1779년(정조 3)	1842년(헌종 8)	연안(延安)
ITKC_MI_1176A	외와집(畏窩集)	최림(崔琳)	1779년(정조 3)	1841년(헌종 7)	경주(慶州)
ITKC_MI_1177A	둔오집(屯塢集)	임종칠(林宗七)	1781년(정조 5)	1859년(철종 10)	전주(全州)
ITKC_MI_1178A	신와집(愼窩集)	정재경(鄭在褧)	1781년(정조 5)	1858년(철종 9)	영일(迎日)
ITKC_MI_1179A	수정재집(壽靜齋集)	유정문(柳鼎文)	1782년(정조 6)	1839년(헌종 5)	전주(全州)
ITKC_MI_1180A	서소집(書巢集)	김종휴(金宗烋)	1783년(정조 7)	1866년(고종 3)	풍산(豐山)
ITKC_MI_1181A	정수재유고(靜修齋遺稿)	김응하(金應夏)	1783년(정조 7)	1830년(순조 30)	청도(淸道)
ITKC_MI_1182A	동리집(東里集)	이오수(李五秀)	1783년(정조 7)	1853년(철종 4)	고성(固城)
ITKC_MI_1183A	봉촌집(鳳村集)	최상룡(崔象龍)	1786년(정조 10)	1849년(헌종 15)	경주(慶州)
ITKC_MI_1184A	보산집(甫山集)	유영하(柳榮河)	1787년(정조 11)	1868년(고종 5)	고흥(高興)
ITKC_MI_1185A	지헌집(止軒集)	최효술(崔孝述)	1786년(정조 10)	1870년(고종 7)	경주(慶州)
ITKC_MI_1186A	만희집(晩羲集)	양진영(梁進永)	1788년(정조 12)	1860년(철종 11)	제주(濟州)
ITKC_MI_1187A	고계집(古溪集)	이휘령(李彙寧)	1788년(정조 12)	1861년(철종 12)	진보(眞寶)
ITKC_MI_1188A	온유재집(溫裕齋集)	윤종섭(尹鍾燮)	1791년(정조 15)	1870년(고종 7)	파평(坡平)
ITKC_MI_1189A	순재고(純齋稿)	순조(純祖)	1790년(정조 14)	1834년(순조 34)	전주(全州)
ITKC_MI_1190A	직재집(直齋集)	김익동(金翊東)	1793년(정조 17)	1860년(철종 11)	청도(淸道)
ITKC_MI_1191A	영은집(瀛隱集)	남공수(南公壽)	1793년(정조 17)	1875년(고종 12)	영양(英陽)
ITKC_MI_1192A	지락와유고(至樂窩遺稿)	이주면(李周冕)	1796년(정조 20)	1875년(고종 12)	전주(全州)
ITKC_MI_1193A	응와집(凝窩集)	이원조(李源祚)	1792년(정조 16)	1871년(고종 8)	성산(星山)
ITKC_MI_1194A	향은집(薌隱集)	이장찬(李章贊)	1794년(정조 18)	1860년(철종 11)	한산(韓山)
ITKC_MI_1195A	덕은유고(德隱遺稿)	박운수(朴雲壽)	1797년(정조 21)	1841년(헌종 7)	반남(潘南)
ITKC_MI_1196A	농려집(農廬集)	강헌규(姜獻奎)	1797년(정조 21)	1860년(철종 11)	진주(晉州)
ITKC_MI_1197A	정헌집(定軒集)	이종상(李鍾祥)	1799년(정조 23)	1870년(고종 7)	여주(驪州)
ITKC_MI_1198A	진암집(進菴集)	정교(鄭墧)	1799년(정조 23)	1879년(고종 16)	청주(淸州)
ITKC_MI_1199A	용이와집(龍耳窩集)	권뢰(權𡋃)	1800년(정조 24)	1873년(고종 10)	안동(安東)
ITKC_MI_1200A	정와집(訂窩集)	김대진(金岱鎭)	1800년(정조 24)	1871년(고종 8)	의성(義城)
ITKC_MI_1201A	동림집(東林集)	유치호(柳致皜)	1800년(정조 24)	1862년(철종 13)	전주(全州)
ITKC_MI_1202A	유계집(柳溪集)	강명규(姜命奎)	1801년(순조 1)	1867년(고종 4)	진주(晉州)
ITKC_MI_1203A	입헌집(立軒集)	한운성(韓運聖)	1802년(순조 2)	1863년(철종 14)	청주(淸州)
ITKC_MI_1204A	옥수집(玉垂集)	조면호(趙冕鎬)	1803년(순조 3)	1887년(고종 24)	임천(林川)
ITKC_MI_1205A	소정고(卲亭稿)	김영작(金永爵)	1802년(순조 2)	1868년(고종 5)	경주(慶州)
ITKC_MI_1206A	회정집(晦亭集)	민재남(閔在南)	1802년(순조 2)	1873년(고종 10)	여흥(驪興)
ITKC_MI_1207A	구애집(龜厓集)	조극승(曺克承)	1803년(순조 3)	1877년(고종 14)	창녕(昌寧)
ITKC_MI_1208A	내헌집(耐軒集)	이재영(李在永)	1804년(순조 4)	1892년(고종 29)	여주(驪州)
ITKC_MI_1209A	해장집(海藏集)	신석우(申錫愚)	1805년(순조 5)	1865년(고종 2)	평산(平山)
ITKC_MI_1210A	교정시집(皎亭詩集)	현일(玄鎰)	1807년(순조 7)	1888년(고종 25)	연주(延州)
ITKC_MI_1211A	천재집(泉齋集)	신필흠(申弼欽)	1806년(순조 6)	1866년(고종 3)	평산(平山)
ITKC_MI_1212A	침우당집(枕雨堂集)	장지완(張之琬)	1806년(순조 6)	미상	인동(仁同)
ITKC_MI_1213A	대산집(對山集)	강진(姜溍)	1807년(순조 7)	1858년(철종 9)	진주(晉州)
ITKC_MI_1214A	시암집(時庵集)	남고(南皐)	1807년(순조 7)	1879년(고종 16)	영양(英陽)
ITKC_MI_1215A	석세유고(石世遺稿)	김정집(金鼎集)	1808년(순조 8)	1859년(철종 10)	경주(慶州)
ITKC_MI_1216A	사애집(沙厓集)	민주현(閔冑顯)	1808년(순조 8)	1882년(고종 19)	여흥(驪興)
ITKC_MI_1217A	운창집(芸窓集)	박성양(朴性陽)	1809년(순조 9)	1890년(고종 27)	반남(潘南)
ITKC_MI_1218A	경헌집(敬軒集)	효명세자(孝明世子)	1809년(순조 9)	1830년(순조 30)	전주(全州)
ITKC_MI_1219A	녹리집(甪里集)	고성겸(高聖謙)	1810년(순조 10)	1886년(고종 23)	개성(開城)
ITKC_MI_1220A	이재집(頤齋集)	권연하(權璉夏)	1813년(순조 13)	1896년(고종 33)	안동(安東)
ITKC_MI_1221A	운강집(雲岡集)	박시묵(朴時默)	1814년(순조 14)	1875년(고종 12)	밀양(密陽)
ITKC_MI_1222A	인산집(仁山集)	소휘면(蘇輝冕)	1814년(순조 14)	1889년(고종 26)	진주(晉州)
ITKC_MI_1223A	석산유고(石山遺稿)	이승보(李承輔)	1814년(순조 14)	1880년(고종 17)	전주(全州)
ITKC_MI_1224A	하거집(荷居集)	양헌수(梁憲洙)	1816년(순조 16)	1888년(고종 25)	남원(南原)
ITKC_MI_1225A	신암집(愼庵集)	이만각(李晩慤)	1815년(순조 15)	1874년(고종 11)	진성(眞城)
ITKC_MI_1226A	역암집(櫟菴集)	강진규(姜晉奎)	1817년(순조 17)	1891년(고종 28)	진주(晉州)
ITKC_MI_1227A	백후집(柏後集)	김기수(金基洙)	1818년(순조 18)	1873년(고종 10)	상산(商山)
ITKC_MI_1228A	만향재시초(晩香齋詩鈔)	남상길(南相吉)	1820년(순조 20)	1869년(고종 6)	의령(宜寧)
ITKC_MI_1229A	입재집(立齋集)	송근수(宋近洙)	1818년(순조 18)	1902년(고종 39)	은진(恩津)
ITKC_MI_1230A	유헌집(遊軒集)	장석룡(張錫龍)	1823년(순조 23)	1908년(순종 2)	인동(仁同)
ITKC_MI_1231A	어당집(峿堂集)	이상수(李象秀)	1820년(순조 20)	1882년(고종 19)	전주(全州)
ITKC_MI_1232A	근암집(近庵集)	유치덕(柳致德)	1823년(순조 23)	1881년(고종 18)	전주(全州)
ITKC_MI_1233A	죽포집(竹圃集)	박기종(朴淇鍾)	1824년(순조 24)	1898년(고종 35)	무안(務安)
ITKC_MI_1234A	운암집(雲菴集)	박문일(朴文一)	1822년(순조 22)	1894년(고종 31)	밀양(密陽)
ITKC_MI_1235A	만성집(晩醒集)	박치복(朴致馥)	1824년(순조 24)	1894년(고종 31)	밀양(密陽)
ITKC_MI_1236A	혼재집(渾齋集)	안교익(安敎翼)	1824년(순조 24)	1896년(고종 33)	순흥(順興)
ITKC_MI_1237A	월고집(月皐集)	조성가(趙性家)	1824년(순조 24)	1904년(고종 41)	함안(咸安)
ITKC_MI_1238A	소송유고(小松遺稿)	이지용(李志容)	1825년(순조 25)	1891년(고종 28)	성주(星州)
ITKC_MI_1239A	척암집(拓菴集)	김도화(金道和)	1825년(순조 25)	1912년	의성(義城)
ITKC_MI_1240A	임재집(臨齋集)	서찬규(徐贊奎)	1825년(순조 25)	1905년(고종 42)	달성(達城)
ITKC_MI_1241A	극재집(克齋集)	노필연(盧佖淵)	1827년(순조 27)	1885년(고종 22)	광주(光州)
ITKC_MI_1242A	동호유고(東湖遺稿)	윤자학(尹滋學)	1830년(순조 30)	1893년(고종 30)	파평(坡平)
ITKC_MI_1243A	경재집(景齋集)	우성규(禹成圭)	1830년(순조 30)	1905년(고종 42)	단양(丹陽)
ITKC_MI_1244A	조암집(照菴集)	정해필(鄭海弼)	1831년(순조 31)	1887년(고종 24)	영일(迎日)
ITKC_MI_1245A	성암집(誠菴集)	박문오(朴文五)	1835년(헌종 1)	1899년(고종 36)	밀양(密陽)
ITKC_MI_1246A	대계유고(大溪遺稿)	황재영(黃在英)	1835년(헌종 1)	1885년(고종 22)	창원(昌原)
ITKC_MI_1247A	총쇄(叢瑣)	오횡묵(吳宖默)	1834년(순조 34)	1906년(고종 43)	해주(海州)
ITKC_MI_1248A	효산집(曉山集)	이수형(李壽瀅)	1837년(헌종 3)	1908년(순종 2)	재령(載寧)
ITKC_MI_1249A	진계집(進溪集)	박재형(朴在馨)	1838년(헌종 4)	1900년(고종 37)	밀양(密陽)
ITKC_MI_1250A	심석재집(心石齋集)	송병순(宋秉珣)	1839년(헌종 5)	1912년	은진(恩津)
ITKC_MI_1251A	석간집(石澗集)	서효원(徐孝源)	1839년(헌종 5)	1897년(고종 34)	달성(達城)
ITKC_MI_1252A	향산집(響山集)	이만도(李晩燾)	1842년(헌종 8)	1910년(순종 4)	진성(眞城)
ITKC_MI_1253A	노백헌집(老柏軒集)	정재규(鄭載圭)	1843년(헌종 9)	1911년	초계(草溪)
ITKC_MI_1254A	사복재집(思復齋集)	송진봉(宋鎭鳳)	1840년(헌종 6)	1898년(고종 35)	여산(礪山)
ITKC_MI_1255A	농산집(農山集)	신득구(申得求)	1850년(철종 1)	1900년(고종 37)	고령(高靈)
ITKC_MI_1256A	대계집(大溪集)	이승희(李承熙)	1847년(헌종 13)	1916년	성산(星山)
ITKC_MI_1257A	회당집(晦堂集)	장석영(張錫英)	1851년(철종 2)	1926년	인동(仁同)
ITKC_MI_1258A	석릉집(石菱集)	김창희(金昌熙)	1844년(헌종 10)	1890년(고종 27)	경주(慶州)
ITKC_MI_1259A	소눌집(小訥集)	노상직(盧相稷)	1855년(철종 6)	1931년	광주(光州)
