source	target	relationship
pm043250w	pm043250	HAS_SIL_MGB
pm043251	pm043253	HAS_SIL_MGB
pm043251	pm043254	HAS_SON_MGB
pm043251w	pm043251	HAS_SIL_MGB
pm043252	pm043258	HAS_SON_MGB
pm043252w	pm043252	HAS_SIL_MGB
pm043253	pm043264	HAS_SON_MGB
pm043253w1	pm043253	HAS_SIL_MGB
pm043253w2	pm043253	HAS_SIL_MGB
pm043258	pm043267	HAS_SON_MGB
pm043258	pm043268	HAS_SON_MGB
pm043258w	pm043258	HAS_SIL_MGB
pm043268w	pm043268	HAS_SIL_MGB
pm043269	pm043277	HAS_SIL_MGB
pm043269	pm043278	HAS_SON_MGB
pm043269	pm043279	HAS_SON_MGB
pm043269w	pm043269	HAS_SIL_MGB
pm043272	pm043280	HAS_SON_MGB
pm043272w1	pm043272	HAS_SIL_MGB
pm043272w2	pm043272	HAS_SIL_MGB
pm043273	pm043282	HAS_SON_MGB
pm043273w	pm043273	HAS_SIL_MGB
pm043277	pm043283	HAS_SON_MGB
pm043277w	pm043277	HAS_SIL_MGB
pm043279	pm043284	HAS_SON_MGB
pm043279	pm043301	HAS_SON_MGB
pm043279	pm043302	HAS_SON_MGB
pm043279	pm043303	HAS_SON_MGB
pm043279w	pm043279	HAS_SIL_MGB
pm043280	pm043285	HAS_SON_MGB
pm043280w	pm043280	HAS_SIL_MGB
pm043282	pm043286	HAS_SON_MGB
pm043283	pm043287	HAS_SON_MGB
pm043283w	pm043283	HAS_SIL_MGB
pm043284	pm043288	HAS_SON_MGB
pm043284w	pm043284	HAS_SIL_MGB
pm043285	pm043289	HAS_SON_MGB
pm043285w	pm043285	HAS_SIL_MGB
pm043286	pm043290	HAS_SON_MGB
pm043286w	pm043286	HAS_SIL_MGB
pm043287w	pm043287	HAS_SIL_MGB
pm043288w	pm043288	HAS_SIL_MGB
pm043290w	pm043290	HAS_SIL_MGB
pm043291	pm043292	HAS_SON_MGB
pm043291w1	pm043291	HAS_SIL_MGB
pm043291w2	pm043291	HAS_SIL_MGB
pm043291w3	pm043291	HAS_SIL_MGB
pm043292	pm043300	HAS_SIL_MGB
pm043292	pm043299	HAS_SON_MGB
pm043292w	pm043292	HAS_SIL_MGB
pm043299	pm043306	HAS_SON_MGB
pm043299w	pm043299	HAS_SIL_MGB
pm043300	pm043307	HAS_SON_MGB
pm043300w	pm043300	HAS_SIL_MGB
pm043302	pm043310	HAS_SON_MGB
pm043302w	pm043302	HAS_SIL_MGB
pm043303	pm043311	HAS_SON_MGB
pm043303w	pm043303	HAS_SIL_MGB
pm043306	pm043312	HAS_SIL_MGB
pm043306	pm043313	HAS_SON_MGB
pm043306w	pm043306	HAS_SIL_MGB
pm043311w	pm043311	HAS_SIL_MGB
pm043312w	pm043312	HAS_SIL_MGB
pm043316	pm043319	HAS_SON_MGB
pm043316	pm043342	HAS_SON_MGB
pm043316	pm043361	HAS_SON_MGB
pm043316	pm043362	HAS_SON_MGB
pm043316	pm043363	HAS_SON_MGB
pm043316	pm043380	HAS_SON_MGB
pm043316w	pm043316	HAS_SIL_MGB
pm043319	pm043322	HAS_SON_MGB
pm043319	pm043323	HAS_SON_MGB
pm043319	pm043324	HAS_SON_MGB
pm043319w	pm043319	HAS_SIL_MGB
pm043322	pm043327	HAS_SON_MGB
pm043322w	pm043322	HAS_SIL_MGB
pm043323	pm043328	HAS_SIL_MGB
pm043323	pm043329	HAS_SON_MGB
pm043323w	pm043323	HAS_SIL_MGB
pm043324	pm043331	HAS_SON_MGB
pm043324w	pm043324	HAS_SIL_MGB
pm043327w	pm043327	HAS_SIL_MGB
pm043328	pm043336	HAS_SON_MGB
pm043328w	pm043328	HAS_SIL_MGB
pm043329	pm043334	HAS_SIL_MGB
pm043329	pm043333	HAS_SON_MGB
pm043329	pm043335	HAS_SON_MGB
pm043331	pm043338	HAS_SON_MGB
pm043331w	pm043331	HAS_SIL_MGB
pm043333w	pm043333	HAS_SIL_MGB
pm043334w	pm043334	HAS_SIL_MGB
pm043342	pm043344	HAS_SON_MGB
pm043342	pm043345	HAS_SON_MGB
pm043342w	pm043342	HAS_SIL_MGB
pm043344	pm043348	HAS_SON_MGB
pm043344	pm043349	HAS_SON_MGB
pm043344	pm043350	HAS_SON_MGB
pm043344	pm043351	HAS_SON_MGB
pm043344	pm043352	HAS_SON_MGB
pm043344w	pm043344	HAS_SIL_MGB
pm043345	pm043353	HAS_SON_MGB
pm043345	pm043354	HAS_SON_MGB
pm043345w	pm043345	HAS_SIL_MGB
pm043349	pm043356	HAS_SIL_MGB
pm043349	pm043355	HAS_SON_MGB
pm043350	pm043357	HAS_SON_MGB
pm043350	pm043358	HAS_SON_MGB
pm043350	pm043359	HAS_SON_MGB
pm043350w	pm043350	HAS_SIL_MGB
pm043351	pm043360	HAS_SON_MGB
pm043353w	pm043353	HAS_SIL_MGB
pm043354w	pm043354	HAS_SIL_MGB
pm043361	pm043364	HAS_SON_MGB
pm043361	pm043365	HAS_SON_MGB
pm043361	pm043366	HAS_SON_MGB
pm043361w	pm043361	HAS_SIL_MGB
pm043363	pm043383	HAS_SIL_MGB
pm043363	pm043369	HAS_SON_MGB
pm043363	pm043384	HAS_SON_MGB
pm043364	pm043370	HAS_SON_MGB
pm043365	pm043371	HAS_SIL_MGB
pm043365	pm043372	HAS_SON_MGB
pm043366	pm043373	HAS_SON_MGB
pm043369	pm043374	HAS_SIL_MGB
pm043369	pm043376	HAS_SIL_MGB
pm043369	pm043375	HAS_SON_MGB
pm043369	pm043377	HAS_SON_MGB
pm043369	pm043378	HAS_SON_MGB
pm043369w	pm043369	HAS_SIL_MGB
pm043374w	pm043374	HAS_SIL_MGB
pm043376w	pm043376	HAS_SIL_MGB
pm043378w	pm043378	HAS_SIL_MGB
pm043380	pm043385	HAS_SON_MGB
pm043380w	pm043380	HAS_SIL_MGB
pm043383	pm043387	HAS_SON_MGB
pm043383w	pm043383	HAS_SIL_MGB
pm043385	pm043388	HAS_SON_MGB
pm043385	pm043406	HAS_SON_MGB
pm043385	pm043407	HAS_SON_MGB
pm043385w	pm043385	HAS_SIL_MGB
pm043387	pm043389	HAS_SON_MGB
pm043387w	pm043387	HAS_SIL_MGB
pm043388	pm043391	HAS_SON_MGB
pm043388	pm043392	HAS_SON_MGB
pm043388	pm043393	HAS_SON_MGB
pm043388w	pm043388	HAS_SIL_MGB
pm043389w	pm043389	HAS_SIL_MGB
pm043391	pm043397	HAS_SON_MGB
pm043391w	pm043391	HAS_SIL_MGB
pm043392	pm043399	HAS_SON_MGB
pm043392w1	pm043392	HAS_SIL_MGB
pm043392w2	pm043392	HAS_SIL_MGB
pm043393w	pm043393	HAS_SIL_MGB
pm043397w	pm043397	HAS_SIL_MGB
pm043399w	pm043399	HAS_SIL_MGB
pm043401	pm043402	HAS_SON_MGB
pm043401w	pm043401	HAS_SIL_MGB
pm043402	pm043403	HAS_SON_MGB
pm043402w	pm043402	HAS_SIL_MGB
pm043403w	pm043403	HAS_SIL_MGB
pm043406	pm043408	HAS_SON_MGB
pm043406	pm043409	HAS_SON_MGB
pm043406	pm043410	HAS_SON_MGB
pm043406	pm043411	HAS_SON_MGB
pm043406w	pm043406	HAS_SIL_MGB
pm043407w	pm043407	HAS_SIL_MGB
pm043408	pm043412	HAS_SON_MGB
pm043408w	pm043408	HAS_SIL_MGB
pm043409w	pm043409	HAS_SIL_MGB
pm043410w	pm043410	HAS_SIL_MGB
pm043412	pm043413	HAS_SON_MGB
pm043412	pm043414	HAS_SON_MGB
pm043412	pm043415	HAS_SON_MGB
pm043413	pm043416	HAS_SON_MGB
pm043416	pm043417	HAS_SON_MGB
pm043418	pm043420	HAS_SON_MGB
pm043419	pm043489	HAS_SON_MGB
pm043419w	pm043419	HAS_SIL_MGB
pm043420	pm043422	HAS_SON_MGB
pm043420w	pm043420	HAS_SIL_MGB
pm043421w	pm043489	HAS_SIL_MGB
pm043422	pm043426	HAS_SON_MGB
pm043422w	pm043422	HAS_SIL_MGB
pm043424	pm043427	HAS_SON_MGB
pm043424	pm043451	HAS_SON_MGB
pm043424	pm043469	HAS_SON_MGB
pm043424w	pm043424	HAS_SIL_MGB
pm043426	pm043428	HAS_SON_MGB
pm043426w	pm043426	HAS_SIL_MGB
pm043427	pm043431	HAS_SON_MGB
pm043427w	pm043427	HAS_SIL_MGB
pm043428	pm043432	HAS_SON_MGB
pm043428	pm043433	HAS_SON_MGB
pm043428	pm043434	HAS_SON_MGB
pm043428w	pm043428	HAS_SIL_MGB
pm043431	pm043436	HAS_SON_MGB
pm043431	pm043455	HAS_SON_MGB
pm043431	pm043456	HAS_SON_MGB
pm043431w	pm043431	HAS_SIL_MGB
pm043432	pm043440	HAS_SIL_MGB
pm043432	pm043437	HAS_SON_MGB
pm043432	pm043438	HAS_SON_MGB
pm043432	pm043439	HAS_SON_MGB
pm043432	pm043441	HAS_SON_MGB
pm043432w	pm043432	HAS_SIL_MGB
pm043433	pm043442	HAS_SON_MGB
pm043433	pm043443	HAS_SON_MGB
pm043433w	pm043433	HAS_SIL_MGB
pm043434	pm043444	HAS_SON_MGB
pm043434w	pm043434	HAS_SIL_MGB
pm043436	pm043445	HAS_SON_MGB
pm043436	pm043458	HAS_SON_MGB
pm043436w	pm043436	HAS_SIL_MGB
pm043445	pm043446	HAS_SIL_MGB
pm043445	pm043447	HAS_SON_MGB
pm043445w	pm043445	HAS_SIL_MGB
pm043446	pm043448	HAS_SON_MGB
pm043448	pm043449	HAS_SIL_MGB
pm043451	pm043454	HAS_SON_MGB
pm043451	pm043471	HAS_SON_MGB
pm043451w	pm043451	HAS_SIL_MGB
pm043454	pm043457	HAS_SON_MGB
pm043454	pm043474	HAS_SON_MGB
pm043454	pm043475	HAS_SON_MGB
pm043454w	pm043454	HAS_SIL_MGB
pm043455	pm043460	HAS_SON_MGB
pm043455w	pm043455	HAS_SIL_MGB
pm043456	pm043461	HAS_SON_MGB
pm043456	pm043462	HAS_SON_MGB
pm043457	pm043463	HAS_SON_MGB
pm043457w	pm043457	HAS_SIL_MGB
pm043460	pm043467	HAS_SON_MGB
pm043460w	pm043460	HAS_SIL_MGB
pm043461w	pm043461	HAS_SIL_MGB
pm043462w	pm043462	HAS_SIL_MGB
pm043463w	pm043463	HAS_SIL_MGB
pm043467	pm043468	HAS_SON_MGB
pm043469	pm043473	HAS_SON_MGB
pm043469	pm043496	HAS_SON_MGB
pm043469w	pm043469	HAS_SIL_MGB
pm043473	pm043477	HAS_SON_MGB
pm043473w	pm043473	HAS_SIL_MGB
pm043474	pm043480	HAS_SON_MGB
pm043474w	pm043474	HAS_SIL_MGB
pm043475	pm043482	HAS_SON_MGB
pm043475w	pm043475	HAS_SIL_MGB
pm043477	pm043486	HAS_SON_MGB
pm043477w	pm043477	HAS_SIL_MGB
pm043480	pm043487	HAS_SON_MGB
pm043480w	pm043480	HAS_SIL_MGB
pm043486	pm043488	HAS_SON_MGB
pm043486w	pm043486	HAS_SIL_MGB
pm043487w	pm043487	HAS_SIL_MGB
pm043489	pm043424	HAS_SON_MGB
pm043489	pm043450	HAS_SON_MGB
pm043489	pm043493	HAS_SON_MGB
pm043489w	pm043489	HAS_SIL_MGB
pm043493	pm043495	HAS_SON_MGB
pm043493	pm043510	HAS_SON_MGB
pm043493	pm043524	HAS_SON_MGB
pm043493	pm043525	HAS_SON_MGB
pm043493	pm043526	HAS_SON_MGB
pm043493	pm043548	HAS_SON_MGB
pm043493w	pm043493	HAS_SIL_MGB
pm043495	pm043499	HAS_SON_MGB
pm043495w	pm043495	HAS_SIL_MGB
pm043496w	pm043496	HAS_SIL_MGB
pm043499	pm043504	HAS_SON_MGB
pm043499	pm043505	HAS_SON_MGB
pm043499	pm043517	HAS_SON_MGB
pm043499	pm043518	HAS_SON_MGB
pm043499w	pm043499	HAS_SIL_MGB
pm043504	pm043506	HAS_SIL_MGB
pm043504	pm043507	HAS_SON_MGB
pm043504	pm043508	HAS_SON_MGB
pm043504w	pm043504	HAS_SIL_MGB
pm043505	pm043509	HAS_SON_MGB
pm043505w	pm043505	HAS_SIL_MGB
pm043506w	pm043506	HAS_SIL_MGB
pm043509w	pm043509	HAS_SIL_MGB
pm043510	pm043511	HAS_SON_MGB
pm043510w	pm043510	HAS_SIL_MGB
pm043511	pm043519	HAS_SON_MGB
pm043511w	pm043511	HAS_SIL_MGB
pm043517	pm043521	HAS_SON_MGB
pm043517	pm043522	HAS_SON_MGB
pm043517w	pm043517	HAS_SIL_MGB
pm043519w	pm043519	HAS_SIL_MGB
pm043522w	pm043522	HAS_SIL_MGB
pm043524	pm043529	HAS_SON_MGB
pm043524w	pm043524	HAS_SIL_MGB
pm043525	pm043530	HAS_SIL_MGB
pm043525	pm043531	HAS_SON_MGB
pm043525	pm043532	HAS_SON_MGB
pm043525w	pm043525	HAS_SIL_MGB
pm043526	pm043534	HAS_SON_MGB
pm043526	pm043535	HAS_SON_MGB
pm043526w	pm043526	HAS_SIL_MGB
pm043529w	pm043529	HAS_SIL_MGB
pm043530	pm043537	HAS_SON_MGB
pm043530w	pm043530	HAS_SIL_MGB
pm043532	pm043536	HAS_SON_MGB
pm043534	pm043538	HAS_SIL_MGB
pm043534w	pm043534	HAS_SIL_MGB
pm043535	pm043539	HAS_SON_MGB
pm043535	pm043562	HAS_SON_MGB
pm043535w	pm043535	HAS_SIL_MGB
pm043536	pm043540	HAS_SON_MGB
pm043536w	pm043536	HAS_SIL_MGB
pm043537	pm043541	HAS_SON_MGB
pm043537w	pm043537	HAS_SIL_MGB
pm043538w	pm043538	HAS_SIL_MGB
pm043540w	pm043540	HAS_SIL_MGB
pm043541w	pm043541	HAS_SIL_MGB
pm043545	pm043626	HAS_SIL_MGB
pm043545	pm043546	HAS_SON_MGB
pm043545	pm043627	HAS_SON_MGB
pm043545	pm043628	HAS_SON_MGB
pm043545w	pm043545	HAS_SIL_MGB
pm043546	pm043547	HAS_SON_MGB
pm043546w	pm043546	HAS_SIL_MGB
pm043547	pm043551	HAS_SON_MGB
pm043547	pm043573	HAS_SON_MGB
pm043547	pm043607	HAS_SON_MGB
pm043547	pm043608	HAS_SON_MGB
pm043547w	pm043547	HAS_SIL_MGB
pm043548	pm043554	HAS_SON_MGB
pm043548	pm043555	HAS_SON_MGB
pm043548	pm043556	HAS_SON_MGB
pm043548w	pm043548	HAS_SIL_MGB
pm043551	pm043561	HAS_SON_MGB
pm043551w1	pm043551	HAS_SIL_MGB
pm043551w2	pm043551	HAS_SIL_MGB
pm043554	pm043564	HAS_SON_MGB
pm043554w	pm043554	HAS_SIL_MGB
pm043555	pm043567	HAS_SON_MGB
pm043561	pm043569	HAS_SON_MGB
pm043561	pm043582	HAS_SON_MGB
pm043561w	pm043561	HAS_SIL_MGB
pm043564w	pm043564	HAS_SIL_MGB
pm043569	pm043570	HAS_SON_MGB
pm043569w	pm043569	HAS_SIL_MGB
pm043570w	pm043570	HAS_SIL_MGB
pm043573	pm043579	HAS_SIL_MGB
pm043573	pm043580	HAS_SON_MGB
pm043573	pm043581	HAS_SON_MGB
pm043573	pm043586	HAS_SON_MGB
pm043573w	pm043573	HAS_SIL_MGB
pm043579	pm043583	HAS_SIL_MGB
pm043579w	pm043579	HAS_SIL_MGB
pm043581	pm043584	HAS_SON_MGB
pm043583w	pm043583	HAS_SIL_MGB
pm043586	pm043592	HAS_SON_MGB
pm043586	pm043593	HAS_SON_MGB
pm043586	pm043594	HAS_SON_MGB
pm043586w	pm043586	HAS_SIL_MGB
pm043592	pm043597	HAS_SON_MGB
pm043592	pm043598	HAS_SON_MGB
pm043593	pm043599	HAS_SON_MGB
pm043594	pm043601	HAS_SIL_MGB
pm043594	pm043600	HAS_SON_MGB
pm043594	pm043602	HAS_SON_MGB
pm043607	pm043614	HAS_SON_MGB
pm043607w	pm043607	HAS_SIL_MGB
pm043608	pm043616	HAS_SON_MGB
pm043608w1	pm043608	HAS_SIL_MGB
pm043608w2	pm043608	HAS_SIL_MGB
pm043614	pm043619	HAS_SON_MGB
pm043614	pm043620	HAS_SON_MGB
pm043614w	pm043614	HAS_SIL_MGB
pm043616	pm043623	HAS_SON_MGB
pm043616w	pm043616	HAS_SIL_MGB
pm043620w	pm043620	HAS_SIL_MGB
pm043623	pm043624	HAS_SON_MGB
pm043623w	pm043623	HAS_SIL_MGB
pm043624w	pm043624	HAS_SIL_MGB
pm043625	pm043630	HAS_SON_MGB
pm043625w	pm043625	HAS_SIL_MGB
pm043626	pm043631	HAS_SON_MGB
pm043630	pm043632	HAS_SON_MGB
pm043630	pm043655	HAS_SON_MGB
pm043630	pm043656	HAS_SON_MGB
pm043631	pm043633	HAS_SON_MGB
pm043631	pm043634	HAS_SON_MGB
pm043631w	pm043631	HAS_SIL_MGB
pm043632	pm043637	HAS_SON_MGB
pm043632w	pm043632	HAS_SIL_MGB
pm043633	pm043639	HAS_SON_MGB
pm043633w	pm043633	HAS_SIL_MGB
pm043634	pm043641	HAS_SON_MGB
pm043634w	pm043634	HAS_SIL_MGB
pm043637	pm043642	HAS_SON_MGB
pm043637w	pm043637	HAS_SIL_MGB
pm043639	pm043643	HAS_SON_MGB
pm043639w	pm043639	HAS_SIL_MGB
pm043641	pm043646	HAS_SIL_MGB
pm043641	pm043645	HAS_SON_MGB
pm043641	pm043647	HAS_SON_MGB
pm043641	pm043648	HAS_SON_MGB
pm043641w	pm043641	HAS_SIL_MGB
pm043642	pm043649	HAS_SON_MGB
pm043642	pm043650	HAS_SON_MGB
pm043642	pm043669	HAS_SON_MGB
pm043642	pm043670	HAS_SON_MGB
pm043642w	pm043642	HAS_SIL_MGB
pm043643	pm043651	HAS_SON_MGB
pm043645w	pm043645	HAS_SIL_MGB
pm043649	pm043654	HAS_SON_MGB
pm043651w	pm043651	HAS_SIL_MGB
pm043654w	pm043654	HAS_SIL_MGB
pm043655	pm043658	HAS_SON_MGB
pm043655w	pm043655	HAS_SIL_MGB
pm043656	pm043662	HAS_SON_MGB
pm043656	pm043663	HAS_SON_MGB
pm043658	pm043664	HAS_SON_MGB
pm043658	pm043665	HAS_SON_MGB
pm043658w	pm043658	HAS_SIL_MGB
pm043662	pm043667	HAS_SON_MGB
pm043662w	pm043662	HAS_SIL_MGB
pm043663	pm043668	HAS_SON_MGB
pm043663	pm043679	HAS_SON_MGB
pm043663w	pm043663	HAS_SIL_MGB
pm043664	pm043673	HAS_SON_MGB
pm043665	pm043674	HAS_SON_MGB
pm043667w	pm043667	HAS_SIL_MGB
pm043673w	pm043673	HAS_SIL_MGB
pm043675	pm043676	HAS_SON_MGB
pm043675w	pm043675	HAS_SIL_MGB
pm043676	pm043677	HAS_SON_MGB
pm043676w	pm043676	HAS_SIL_MGB
pm043677	pm043678	HAS_SON_MGB
pm043677w	pm043677	HAS_SIL_MGB
pm043678	pm043682	HAS_SIL_MGB
pm043678	pm043681	HAS_SON_MGB
pm043678	pm043683	HAS_SON_MGB
pm043678w	pm043678	HAS_SIL_MGB
pm043681	pm043687	HAS_SON_MGB
pm043681w	pm043681	HAS_SIL_MGB
pm043682	pm043688	HAS_SON_MGB
pm043682	pm043689	HAS_SON_MGB
pm043682w	pm043682	HAS_SIL_MGB
pm043688w	pm043688	HAS_SIL_MGB
pm043693	pm043694	HAS_SON_MGB
pm043694	pm043695	HAS_SON_MGB
pm043695	pm043696	HAS_SON_MGB
pm043705	pm043707	HAS_SON_MGB
pm043705	pm043765	HAS_SON_MGB
pm043706	pm043708	HAS_SON_MGB
pm043707	pm043709	HAS_SON_MGB
pm043708	pm043710	HAS_SON_MGB
pm043709	pm043711	HAS_SON_MGB
pm043709	pm043712	HAS_SON_MGB
pm043709	pm043733	HAS_SON_MGB
pm043709w	pm043709	HAS_SIL_MGB
pm043710	pm043713	HAS_SON_MGB
pm043710	pm043714	HAS_SON_MGB
pm043711	pm043715	HAS_SON_MGB
pm043711	pm043716	HAS_SON_MGB
pm043711	pm043717	HAS_SON_MGB
pm043712	pm043718	HAS_SON_MGB
pm043712w	pm043712	HAS_SIL_MGB
pm043713	pm043719	HAS_SON_MGB
pm043715	pm043720	HAS_SON_MGB
pm043716	pm043722	HAS_SIL_MGB
pm043716w	pm043716	HAS_SIL_MGB
pm043717	pm043723	HAS_SON_MGB
pm043718	pm043724	HAS_SON_MGB
pm043718	pm043736	HAS_SON_MGB
pm043718	pm043737	HAS_SON_MGB
pm043718	pm043738	HAS_SON_MGB
pm043718	pm043739	HAS_SON_MGB
pm043718w	pm043718	HAS_SIL_MGB
pm043719	pm043725	HAS_SON_MGB
pm043720	pm043726	HAS_SON_MGB
pm043722w	pm043722	HAS_SIL_MGB
pm043724	pm043727	HAS_SON_MGB
pm043724w	pm043724	HAS_SIL_MGB
pm043725	pm043728	HAS_SON_MGB
pm043726	pm043729	HAS_SON_MGB
pm043728	pm043705	HAS_SON_MGB
pm043728	pm043835	HAS_SON_MGB
pm043729	pm043732	HAS_SON_MGB
pm043733	pm043773	HAS_SON_MGB
pm043733	pm043774	HAS_SON_MGB
pm043736	pm043740	HAS_SON_MGB
pm043736	pm043741	HAS_SON_MGB
pm043736	pm043742	HAS_SON_MGB
pm043736w	pm043736	HAS_SIL_MGB
pm043737	pm043743	HAS_SIL_MGB
pm043738	pm043744	HAS_SON_MGB
pm043739	pm043745	HAS_SON_MGB
pm043740	pm043746	HAS_SON_MGB
pm043740w	pm043740	HAS_SIL_MGB
pm043741	pm043747	HAS_SON_MGB
pm043742	pm043748	HAS_SON_MGB
pm043743w	pm043743	HAS_SIL_MGB
pm043744	pm043749	HAS_SON_MGB
pm043744	pm043750	HAS_SON_MGB
pm043744	pm043751	HAS_SON_MGB
pm043744	pm043752	HAS_SON_MGB
pm043745	pm043753	HAS_SON_MGB
pm043746	pm043754	HAS_SON_MGB
pm043746	pm043755	HAS_SON_MGB
pm043747	pm043756	HAS_SON_MGB
pm043747w	pm043747	HAS_SIL_MGB
pm043748	pm043757	HAS_SON_MGB
pm043749	pm043758	HAS_SON_MGB
pm043750	pm043759	HAS_SON_MGB
pm043754w	pm043754	HAS_SIL_MGB
pm043759	pm043760	HAS_SON_MGB
pm043759	pm043761	HAS_SON_MGB
pm043759	pm043762	HAS_SON_MGB
pm043759w	pm043759	HAS_SIL_MGB
pm043760	pm043763	HAS_SON_MGB
pm043760w	pm043760	HAS_SIL_MGB
pm043761	pm043764	HAS_SON_MGB
pm043761w	pm043761	HAS_SIL_MGB
pm043762w	pm043762	HAS_SIL_MGB
pm043763w	pm043763	HAS_SIL_MGB
pm043764w	pm043764	HAS_SIL_MGB
pm043765	pm043766	HAS_SON_MGB
pm043765	pm043800	HAS_SON_MGB
pm043765w	pm043765	HAS_SIL_MGB
pm043766	pm043767	HAS_SON_MGB
pm043766	pm043802	HAS_SON_MGB
pm043766w	pm043766	HAS_SIL_MGB
pm043767	pm043777	HAS_SON_MGB
pm043767	pm043804	HAS_SON_MGB
pm043767	pm043805	HAS_SON_MGB
pm043774	pm043782	HAS_SON_MGB
pm043777	pm043783	HAS_SON_MGB
pm043777	pm043784	HAS_SON_MGB
pm043777	pm043785	HAS_SON_MGB
pm043777w	pm043777	HAS_SIL_MGB
pm043782	pm043786	HAS_SON_MGB
pm043782	pm043787	HAS_SON_MGB
pm043783	pm043788	HAS_SON_MGB
pm043783	pm043789	HAS_SON_MGB
pm043783	pm043790	HAS_SON_MGB
pm043783w	pm043783	HAS_SIL_MGB
pm043784	pm043791	HAS_SON_MGB
pm043784	pm043792	HAS_SON_MGB
pm043785	pm043793	HAS_SON_MGB
pm043788	pm043794	HAS_SON_MGB
pm043788	pm043795	HAS_SON_MGB
pm043789	pm043796	HAS_SON_MGB
pm043791	pm043797	HAS_SON_MGB
pm043792	pm043798	HAS_SON_MGB
pm043798	pm043799	HAS_SON_MGB
pm043800	pm043803	HAS_SON_MGB
pm043800w	pm043800	HAS_SIL_MGB
pm043802	pm043806	HAS_SON_MGB
pm043802	pm043807	HAS_SON_MGB
pm043802	pm043808	HAS_SON_MGB
pm043803	pm043809	HAS_SON_MGB
pm043803	pm043838	HAS_SON_MGB
pm043803	pm043839	HAS_SON_MGB
pm043803	pm043840	HAS_SON_MGB
pm043803w	pm043803	HAS_SIL_MGB
pm043804	pm043810	HAS_SON_MGB
pm043804	pm043811	HAS_SON_MGB
pm043805	pm043812	HAS_SON_MGB
pm043806	pm043814	HAS_SON_MGB
pm043807	pm043815	HAS_SON_MGB
pm043808	pm043816	HAS_SON_MGB
pm043809	pm043817	HAS_SON_MGB
pm043809	pm043818	HAS_SON_MGB
pm043809	pm043819	HAS_SON_MGB
pm043809w	pm043809	HAS_SIL_MGB
pm043810	pm043820	HAS_SON_MGB
pm043811	pm043821	HAS_SON_MGB
pm043812	pm043822	HAS_SON_MGB
pm043814	pm043824	HAS_SON_MGB
pm043815	pm043825	HAS_SON_MGB
pm043816	pm043826	HAS_SON_MGB
pm043817	pm043827	HAS_SON_MGB
pm043820	pm043828	HAS_SON_MGB
pm043824	pm043829	HAS_SON_MGB
pm043826	pm043830	HAS_SON_MGB
pm043827	pm043831	HAS_SON_MGB
pm043829	pm043832	HAS_SON_MGB
pm043830	pm043833	HAS_SON_MGB
pm043831	pm043834	HAS_SON_MGB
pm043838	pm043841	HAS_SON_MGB
pm043838w	pm043838	HAS_SIL_MGB
pm043839	pm043842	HAS_SON_MGB
pm043840	pm043843	HAS_SON_MGB
pm043840	pm043844	HAS_SON_MGB
pm043841	pm043846	HAS_SON_MGB
pm043842	pm043847	HAS_SON_MGB
pm043842	pm043848	HAS_SON_MGB
pm043842	pm043849	HAS_SON_MGB
pm043843	pm043850	HAS_SON_MGB
pm043843w	pm043843	HAS_SIL_MGB
pm043844	pm043851	HAS_SON_MGB
pm043846	pm043852	HAS_SON_MGB
pm043847	pm043853	HAS_SON_MGB
pm043850	pm043854	HAS_SON_MGB
pm043854	pm043855	HAS_SON_MGB
pm043857	pm043858	HAS_SON_MGB
pm043858	pm043859	HAS_SON_MGB
pm043859	pm043860	HAS_SON_MGB
pm043860	pm043861	HAS_SON_MGB
pm043861	pm043862	HAS_SON_MGB
pm043862	pm043863	HAS_SON_MGB
pm043863	pm043866	HAS_SON_MGB
pm043863	pm043894	HAS_SON_MGB
pm043866	pm043867	HAS_SON_MGB
pm043867	pm043868	HAS_SON_MGB
pm043868	pm043869	HAS_SON_MGB
pm043869	pm043870	HAS_SON_MGB
pm043869	pm043871	HAS_SON_MGB
pm043870	pm043872	HAS_SON_MGB
pm043870	pm043873	HAS_SON_MGB
pm043870	pm043875	HAS_SON_MGB
pm043871	pm043876	HAS_SON_MGB
pm043871	pm043877	HAS_SON_MGB
pm043872	pm043899	HAS_SON_MGB
pm043872	pm043879	HAS_SON_MGB
pm043872	pm043880	HAS_SON_MGB
pm043873	pm043883	HAS_SON_MGB
pm043876	pm043884	HAS_SON_MGB
pm043877	pm043885	HAS_SON_MGB
pm043880	pm043886	HAS_SON_MGB
pm043883	pm043889	HAS_SON_MGB
pm043885	pm043890	HAS_SON_MGB
pm043886	pm043891	HAS_SON_MGB
pm043889	pm044011	HAS_SIL_MGB
pm043890	pm043893	HAS_SON_MGB
pm043894	pm043895	HAS_SON_MGB
pm043895	pm043896	HAS_SON_MGB
pm043896	pm044083	HAS_SON_MGB
pm043899	pm043901	HAS_SON_MGB
pm043900	pm043902	HAS_SON_MGB
pm043901	pm043903	HAS_SON_MGB
pm043902	pm043904	HAS_SON_MGB
pm043903	pm043905	HAS_SON_MGB
pm043903	pm043906	HAS_SON_MGB
pm043904	pm043907	HAS_SON_MGB
pm043904	pm043934	HAS_SON_MGB
pm043905	pm043900	HAS_SON_MGB
pm043905	pm043922	HAS_SON_MGB
pm043905	pm043923	HAS_SON_MGB
pm043906	pm043962	HAS_SON_MGB
pm043906	pm043963	HAS_SON_MGB
